feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
2.23711586,1.713275483,-0.3846917284,-0.2383951993,-0.1382159512,0.03218289482,-0.7662181222,-0.8845647559,-0.05290559443,-0.7240246438,0,0
-0.6938067404,-0.8825115315,-0.5662999623,-0.7190451337,-1.253240849,-1.881161597,-0.2914932549,-0.6211422582,0.2603766454,0.5202513692,0,0
0.491398754,0.4071053801,0.09171794012,-0.4309921402,1.696704567,1.869321032,-1.014771973,-0.2452511237,0.6574817274,0.8617596697,0,0
0.03599962918,0.9423235623,1.854619097,1.628614968,-0.935881671,0.8991171412,0.02081402887,-1.614038954,-0.9108180629,-1.050435315,0,0
-0.7277304741,-0.4159661841,-0.8149009802,0.2474394137,2.268197482,1.771973858,-0.4213933291,0.670767236,1.037394477,2.575672287,0,0
0.5925333055,-0.2134647872,-0.6061551772,-0.7777924991,-0.7666219279,-0.707590802,-0.1287954098,-0.1647186469,-0.5610018091,-1.162521823,0,0
1.366438931,0.4956041782,-0.9568679779,-1.037222137,0.4555846676,0.3035432889,-0.8093269513,-2.367080368,0.07198829998,0.3273640442,0,0
0.4049674964,0.2516065155,2.083783091,1.218422195,0.7834319021,0.3854797609,-0.3459570186,0.361631801,0.4890993902,1.869014077,0,0
0.09758298317,-0.1463223458,0.2103797181,0.3261032563,-0.8163467178,-1.142389871,0.3392379419,0.03653418697,-0.1841281667,-0.4677702413,0,0
-1.070671688,-0.4334434562,-0.5451025257,-0.6132745216,0.1856052641,-1.117464925,-0.06112966826,0.8510140799,-0.7508121195,0.05983695531,0,0
-0.7469768002,-0.8334826999,0.9717947846,0.6864350928,0.4858528686,0.490976029,-0.2363596545,0.1081536274,1.606726283,1.117426749,0,0
1.537570283,0.3567997852,-0.1932160071,-0.0006549452599,-0.6299480768,-0.8577245851,-0.5387860239,-0.1432057071,0.192138379,0.2532432301,0,0
0.4540290314,1.598052385,0.03737268833,1.046672934,1.089092349,1.402536994,-0.5210399743,-0.2983431066,-0.4021222996,-0.3827625671,0,0
-0.6702182489,-0.3981904859,0.3503082504,0.6922998409,-0.2310726693,-0.08750775245,-0.05456440301,0.4180956049,2.364050368,2.66924514,0,0
0.06197866038,-0.9326353716,-0.2695495268,-0.06481124224,1.225549129,0.8951920211,-0.1879022162,-0.1990603148,0.6968544824,0.7122113058,0,0
0.1665346634,0.4451828491,-0.4489553743,0.2267943731,-0.4007234025,-0.0889259566,-1.394414321,-0.7018581419,1.062012793,-0.0254413687,0,0
-0.3682068892,-0.1172313113,1.000326565,1.061599682,-0.03866173624,-0.7050547,-0.8126736106,-0.5720387797,-1.275728114,-1.481614297,0,0
0.2533888502,-0.05999155584,1.686377962,1.717175529,-1.163101352,-0.8608964958,1.004041639,0.9967620561,0.225905068,-0.1636325095,0,0
-0.5196722597,-1.218055632,-0.6168413621,-0.1264551741,0.1523838434,1.567225156,-0.5977909451,-0.1442178829,0.7908003444,1.798240992,0,0
-0.2348177917,0.194370961,0.4589276758,0.7339992692,0.326060067,1.368559633,0.09791325687,0.1835755537,-0.508953916,-0.1004909001,0,0
-0.1464695673,0.8542619677,0.02599361234,-1.103085572,1.306871281,3.729747109,0.7587758764,1.402997383,-4.722434519,-3.363905889,0,0
2.426479072,1.837664595,0.09782725546,0.9232921144,-0.1369458746,-0.5427455539,0.2950661319,-0.2472998333,-1.24515945,-0.8183326859,0,0
-1.33163092,-0.6532523807,1.021423403,3.149119045,-0.8787137727,-0.5234193368,0.4191606469,0.3095984499,4.409202954,1.644363718,0,0
-1.413514629,-1.228016851,1.061395935,-0.5176667315,1.174782608,0.8703233082,-0.0343985786,0.0235888748,0.7364438539,-0.5845076549,0,0
0.5914272297,0.1872771992,0.5687871082,0.5368617993,0.3754312105,-0.02865967133,0.6983456234,-0.4445639685,0.2620983484,-0.159740776,0,0
-1.38914633,-1.069723327,0.3627137013,-0.6068687907,-0.1807207107,0.2389213788,-0.3368256489,-2.367166818,-0.8697234191,-0.9490938345,0,0
0.1889503168,0.3391523485,-0.9876245639,-0.8984958326,-0.2602487068,-0.01601712709,-1.316604956,-1.210114542,-0.6231963726,-0.7247844003,0,0
-0.07261333054,-0.6124941169,-0.2765431281,0.225729717,-0.7762776102,-0.8080895979,-0.1154990114,-0.576939569,0.4568364432,0.3285580804,0,0
-0.01720654983,-0.3096069,1.214543739,1.585566014,-0.969673098,-0.8767095012,1.627103754,1.256066616,0.148459381,0.1341232221,0,0
0.6973126652,0.5822313286,0.2406654603,0.6026823334,0.9288430364,0.692202693,-0.2008295681,-1.506393284,0.4308721926,0.5562751668,0,0
0.2956118885,-0.06245356631,1.653382911,0.8807809203,-1.695023244,-1.089203844,0.6731659153,1.101551123,-0.43841751,0.02329285621,0,0
-0.9119832894,-1.31451232,-0.1957595009,0.1456544181,0.03293988942,-1.059034114,0.3575368834,-0.2070761395,0.8870083389,1.023194827,0,0
2.468395301,1.82074962,-0.1087867085,-1.473119928,-0.5522896971,-1.669479788,-1.615394233,-0.6854446836,0.9353562656,0.9566012716,0,0
-1.272085373,-1.507478071,0.9288118291,0.8326504586,-0.6212792219,-0.6958650972,0.8779273528,0.9199650568,-2.204764476,-1.443974722,0,0
1.62694537,1.131312868,-0.04284848508,0.02688523315,0.1951680571,0.4697852822,-0.149161094,-0.9203462592,2.424760585,3.199524057,0,0
0.6017227279,0.2940126439,0.2457121347,-0.5938766352,0.8472079627,0.580330154,5.328770267,4.418641064,-1.166157404,-0.8783613528,0,0
-1.057455734,-0.9468599663,-0.2074948634,-0.1332069937,0.7662408143,-0.2978659351,-0.4603368666,-0.6053932635,-0.3768394051,0.2095126466,0,0
-1.336796868,-1.042712668,3.10188763,0.8901280622,-0.8480864854,-0.04497338158,0.647299283,-0.07085267638,-0.07568380884,0.0911500965,0,0
0.222158773,1.030189321,0.8401705811,-0.5817577259,-0.1622858506,-0.2779531929,-0.9307692328,0.3889676821,-0.5211223364,0.2485769425,0,0
0.6691396283,0.4423163089,-0.6227761792,-0.5058302371,0.01443863667,-0.119439267,-0.06910537265,-0.2321975633,0.1938737308,-0.1903000604,0,0
-0.9796318173,-0.3761804951,0.8808939397,1.025869113,-0.3976917534,0.3203572511,0.4346580379,-0.07189348854,0.3706316746,0.08537923504,0,0
-0.2345968391,-0.03428547327,-0.3174901566,-1.307376552,0.167477453,0.635913161,-1.086956189,-0.9128826042,0.06309902956,-0.8319084227,0,0
-0.9672471787,-0.9273586929,0.282924198,-0.3344058311,-0.08263692185,0.1338780674,0.16999661,0.3124917218,-0.5023876378,-0.2873450944,0,0
-0.50270337,-0.7263063539,2.623865306,1.691344443,0.222928602,0.7666850088,-0.8662235635,-0.9057025225,-0.3909972508,-0.2440668881,0,0
0.4254162418,-0.687028037,1.264789171,0.5087297513,-1.70706339,-1.842767974,1.089228182,-0.5496275547,0.4028624348,-0.3493814161,0,0
-0.4336313885,-0.6024670025,0.9772630054,1.504557717,0.5836185106,0.6119326183,0.3116160505,0.190994174,-1.338570632,-0.5365290017,0,0
-1.383682508,-1.15548468,-0.03093191215,-1.012107384,-0.5317235558,-0.4222188136,-0.4817963536,-0.649884303,1.019354705,0.9175881178,0,0
-0.1485442969,0.5561652448,-1.162576468,-1.533567006,-1.800682163,-1.735331491,0.4389211869,-0.262448803,0.08353847862,-0.09105983764,0,0
0.2548131588,0.997966664,0.03905266018,-0.1918358825,2.869995551,2.267310711,0.6596016626,0.6982312818,-0.3023077925,-0.338450268,0,0
-1.01682328,-1.251663904,1.109823397,0.9056759898,-0.4832906003,0.7832617099,-0.5094322412,-1.58746536,-0.02192691068,0.6116348809,0,0
-1.07145762,-2.322181278,-0.6914215546,0.725680394,-0.2474444643,1.430502495,0.1528979308,0.2848471879,0.1175645473,0.1573484694,0,0
0.41884796,-0.444895197,0.2937480376,0.3599477486,0.1663820875,0.2276451981,0.7050237609,3.181629029,-0.563439783,0.3748307847,0,0
0.09607504798,1.084175673,-0.3263591665,-1.148905671,0.7769349875,0.6519126094,0.6094513229,0.4977418622,0.05492543386,0.10608369,0,0
-0.9447540064,-1.196049271,-0.6434672832,-0.7657260331,0.1682130441,0.7143921526,0.5638149347,-0.3529910221,-1.059704039,-1.008549996,0,0
-0.8394744217,-0.5898244478,-0.8156532916,-0.8528855041,-0.1616870692,-0.5055682739,1.161313069,1.238887518,-0.2023357777,1.216081863,0,0
0.3444474079,-0.3357491791,1.636536182,1.632649014,0.09763844895,-0.2619825219,1.137636784,0.4580990676,-0.6750977438,-0.1520010102,0,0
-0.3890418779,-0.405982955,0.309247255,-0.3571289954,-0.707960607,-0.850758269,0.2694228818,0.1986625749,0.2991110299,-0.03123417541,0,0
-1.273106955,-0.6770915352,-0.939176582,-0.8988929955,0.7390685272,1.313417554,-0.2391673508,-0.5326577932,-0.4817582847,-0.9276107951,0,0
-0.9874209454,-0.8105012521,-1.199362283,-1.20127704,0.1060145412,-0.3519687407,0.7673513067,0.5147153128,0.4088756852,-0.3935527816,0,0
0.2356424408,0.1468765396,-0.1612673188,-1.178580402,0.5894351217,0.02359088947,-0.4863665324,-0.3033081038,-1.259336373,-0.9344426804,0,0
-0.3880463653,0.1037105569,0.5054903812,2.280215488,0.376182924,-0.1015625243,-0.7719749719,-0.4925324805,0.08382281238,0.4528440746,0,0
0.7048678776,0.4018974772,0.7028822948,0.3436642382,-0.4176261158,-0.3506172997,-0.884557391,-1.105717978,0.4762997564,-0.2681537725,0,0
0.01837359907,-0.9627748149,0.2092241732,-0.2738664666,1.683001688,1.382424196,-1.494142842,-1.248252425,0.2787739046,0.2259606112,0,0
0.0874568279,-0.2122976435,-1.747877548,0.4880826301,0.01142947276,0.1019123761,1.307802976,1.124377144,-0.2008036921,-0.5569260638,0,0
-0.3793871761,-1.871734893,1.373737553,0.9584986897,-1.047104373,-0.5444893012,0.2019235491,-0.08636347122,-1.00106147,-0.2784056011,0,0
0.2210822779,0.2542915969,1.623205846,2.313822987,-0.09100454016,0.04621543125,-0.01922092075,-0.129187152,0.1658203648,-0.001500877364,0,0
0.2436118338,-0.1222366279,-0.676796461,-0.8754282278,0.4280227562,0.4492980498,-1.131831178,-0.5854568083,1.824442165,1.512450764,0,0
-0.1112786498,-0.5070757119,0.2139563819,0.6346256424,-0.1160228753,0.01967886464,-0.08214840318,-0.5952481547,-1.627494985,-1.296283632,0,0
-0.3298288916,-0.7800233672,-0.1737194799,-0.4716692551,-1.608771418,-0.9203920964,0.5765839823,0.06692741902,-0.9237904233,-0.4532686352,0,0
0.6375960161,0.7025488364,0.6191808305,0.8374171834,-0.1291360633,-0.08143201959,0.6490148978,0.6809938519,-0.2010187803,-0.1743244973,0,0
-1.637534558,-1.343537954,0.643297574,1.08713109,-0.09694647823,-0.323224495,-0.4325013706,-2.019782127,0.8237452205,0.3919767923,0,0
1.415779854,0.900355845,-0.4440546117,-0.6515504706,0.3124993688,0.685793328,-0.1527684425,-0.006234162563,-0.6236151271,-0.7802163545,0,0
0.173435522,0.1375990831,0.162091487,-0.4936619966,-0.08533208829,0.6768044605,0.2318586375,0.5576286694,-0.5954792582,-0.9282872188,0,0
-2.148945288,-2.599767334,-2.33868424,-1.175420464,-0.5161007405,0.1605979046,0.457870851,-0.09487582657,1.199496886,1.286021379,0,0
-1.990275214,-1.93450123,-0.6144153082,-0.2966261558,0.9068963339,0.5190486538,-1.1586685,-0.7279204326,0.1470503894,0.2169229931,0,0
-0.1416510151,-0.1729733796,-2.113639174,-1.669888015,-0.2360284897,0.3253529351,-0.2485602748,0.4649771565,0.6474593829,1.920586804,0,0
-0.4783450603,-0.8827283111,-0.6621735471,-1.631268864,1.850126165,0.9075152845,-2.069345181,-2.363267203,-1.511542676,-2.600093211,0,0
0.4836670788,-0.1131219949,0.7687259337,0.8419808929,0.3013044511,0.2177693058,-0.6312645227,-1.250414029,0.4439167215,0.4461418577,0,0
-0.5519101635,0.788792966,0.1103525698,0.9858669393,0.6497248646,0.3605442689,-0.6993153371,-0.2096540136,0.2940955318,0.5590140229,0,0
-1.939020047,-1.10291589,0.2080354553,-0.01151626112,0.07466102253,0.2969990018,1.025749093,0.6247342341,1.025313214,0.1889842706,0,0
-2.484142174,-1.612889804,-0.122435476,-0.195596422,-0.1092662589,-0.2634684076,-0.2185484483,-0.9570326612,0.07897518023,0.9582660714,0,0
-0.1856443676,0.309837151,-0.04844226307,-0.2140716227,0.4168223185,0.4598168218,0.1062020692,-0.2093296014,-0.6930655056,-1.136750859,0,0
0.1435805148,0.07947078047,0.5534915406,1.050455371,0.4682293404,0.4921993057,0.246574174,-0.2645660566,-0.3963029597,0.6125771613,0,0
-0.6885726022,-0.5296396212,0.9406007223,1.147553524,0.503057224,0.7267870059,-1.039086025,-0.1810669609,-0.6204729007,-0.5149192809,0,0
0.5411309213,-0.1111618005,-1.020177034,-1.355579244,0.970770409,0.5693218128,-1.030375599,-0.9197991231,-0.5369488104,-0.3770554581,0,0
0.6595944751,0.3468259969,-0.662962439,-0.8255349353,0.5256038442,0.443631915,1.090961734,0.8412199128,-0.3982938327,-0.304848033,0,0
