feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
-2.733333122,-3.036174785,-1.013244394,-0.5658196177,0.6461988794,-0.1598226472,-0.4518017124,-0.2698433839,0.5886262256,-1.999413678,0,0
1.302197117,1.57185522,-0.2414760209,-0.1385413927,-0.6399913733,-0.3891118486,0.4175597618,1.432311356,1.168766367,-0.8019447387,0,0
-0.5311326806,0.1721356885,-1.022371833,-0.06838225628,-0.6885643307,0.2594501747,0.2844677712,0.4267964655,1.689871068,-1.152026135,0,0
0.8792676244,0.3079874462,0.909182611,-0.01944092995,-0.003016026794,0.1051412811,0.4407570286,-1.621447989,-0.2283461749,-0.2092592198,0,0
0.8928410559,1.152183058,0.5422459805,0.2788431962,-1.276664842,-0.3812708481,-1.777726777,-0.932722478,1.74781518,-1.12324538,0,0
-0.4535965969,-1.06740087,-0.4511931696,-0.3577931234,0.8662485931,-0.2983302175,-2.521575376,1.639444207,-0.9586223641,0.6233233357,0,0
-0.1721796529,0.06176269005,0.1772221065,-0.3732578566,0.5264060612,-2.151275743,0.5396512555,1.086438457,-0.732897948,0.3912773735,0,0
-0.967782183,-0.5605139683,-0.841528014,-1.038301488,-0.9541857427,0.0003788390233,0.5247358088,-0.3262953988,0.3806614997,0.009380481666,0,0
-1.09820537,-0.7298831305,0.2878081986,0.5810675812,0.9815293086,-0.1434399287,-0.05414657604,1.23509176,0.7882317071,1.008575806,0,0
2.453648305,1.104662166,1.262460481,-0.6506266372,-0.6695960054,0.5241220219,-0.06357814764,-0.6837183736,-0.282270134,0.4102534229,0,0
-0.02987211564,-0.3662214031,0.5754246799,0.2576756993,-0.8739076362,0.8582423323,-0.50188539,0.6921508166,0.841845906,0.0008075236979,0,0
-1.852449856,-0.9903322413,0.2642682394,-0.1666031405,-0.2174783056,-0.04499540891,0.293672559,0.8089178703,-1.563790511,0.5689699491,0,0
-0.1696433847,0.1003701416,-0.8177901641,0.5420018734,-0.6138432975,0.8655000149,2.110720312,0.4780626819,-0.2016653723,-1.049432906,0,0
0.1530932296,1.206014845,-0.6780279883,-1.137974173,-0.3205722934,0.1117672888,-1.191374037,-3.155271144,-1.380744851,-0.2425773669,0,0
0.8268517511,0.9806899625,1.296875078,0.6400450427,0.2283209883,1.016441736,0.4895751378,0.1030437272,1.285498408,0.5900604645,0,0
0.4666471885,0.9190332864,0.2408414238,-1.307732325,-0.6765232562,0.06023101582,1.043638462,-0.8828922021,-0.9238211544,-0.5623614293,0,0
-0.03329624307,0.6632751998,1.15594929,0.4082438913,-1.320694708,-0.5668548438,-0.0634587916,0.07217538983,-0.8899626858,0.2332737547,0,0
-0.9993410754,-1.454390284,-1.426436213,1.343352993,-2.046208398,-0.5855576508,1.16976825,-0.5675285296,0.3156986807,0.4423731878,0,0
-0.2936096386,-0.2972805216,-1.688328379,0.05593587862,-0.4777629084,-1.599259154,-0.636130675,-0.09280217217,-0.2426438018,-0.6894445401,0,0
0.382068958,0.6053291755,-1.157853092,1.479042779,-1.116701921,0.8728389309,3.332301068,0.3976927974,-1.010887411,0.6469482177,0,0
-0.2565462541,-0.5913993023,0.5367654623,-1.661548601,-1.597373353,-1.49592815,-0.6261904601,0.06267537498,-0.4571790895,1.658324095,0,0
0.1898934519,-0.4632197617,-1.676541145,1.097988909,0.1155336324,0.7935363229,-1.052701202,-0.3273085652,0.2040642561,-0.4193981576,0,0
0.2888815941,0.3446498328,0.6887709313,2.202949605,-1.737453467,-0.8045127694,1.361968325,0.1107222005,-0.6047183071,0.5864619144,0,0
0.2971092433,0.5004992514,-0.6191091137,0.332882795,1.799341729,0.1409462859,-1.219746812,-1.440085424,0.8780707231,-0.5319742913,0,0
