feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
-0.8086008785,-0.216669934,-2.119927423,-0.8577851614,-0.1740326884,0.008818437403,0.5981123551,-0.7667978737,1.15691414,0.4654636253,0,0
-1.525375749,0.07782782836,-0.4392854777,1.218624858,-0.6805441436,-0.9401448687,-0.9930363641,-0.6926911499,-0.8948407637,0.4129244084,0,0
-2.734948595,-3.079409338,0.2515773775,-2.23727392,0.23049593,-1.066982868,-1.471750108,-0.02597155547,-0.8703249628,-1.337401784,0,0
0.336102312,0.8194955921,2.532321507,0.08040095477,0.02340000002,0.0200662202,-0.3306851071,-0.5603345142,0.1289861546,0.2500185964,0,0
-0.6660133292,-0.7437458563,0.4964753811,0.1722875898,-0.4740559402,0.3478901755,-0.9068506279,0.327216673,-0.003345278795,0.1772672674,0,0
-0.689456809,-0.2675762644,2.4161306,-0.2417321348,0.6304818939,-0.2654177973,-0.274668596,0.4644416463,0.3033214431,-0.4649617678,0,0
0.1722398767,1.387882999,-0.7444988981,-1.178520059,-0.8573897638,-0.6361879975,0.5316682698,1.596263783,2.049499142,-1.659608347,0,0
2.474222428,2.752517107,1.449584713,0.8140412173,-0.4100604253,-0.03999929497,-0.6322709168,0.2109616984,2.313260816,0.9583621271,0,0
0.7877604534,0.08596763603,-0.2807223608,-1.554744035,0.1013507098,-0.5557851842,2.111580981,-1.751656869,0.2829785929,-1.239322646,0,0
0.2196322899,1.015266003,-0.2020036098,-1.053267479,1.332392468,1.894571259,-0.4252919906,1.907230246,-1.378090011,-1.156938135,0,0
-0.3084013543,-1.076903769,-0.5416045174,-0.4624198835,-0.01429461142,-1.125335352,-1.458806944,-0.6216314752,-1.303327728,-1.971319924,0,0
-0.8881003861,-1.157960929,0.4259375731,-1.439888334,1.580235167,0.9029413328,-0.5624402161,-0.5144826348,-1.362371779,-0.1334182169,0,0
-0.4980979236,-0.6083397652,0.1505633797,0.2926366073,1.295511768,-0.8795462127,-0.1436048195,0.7130548541,0.8967593683,1.154817943,0,0
0.5020216485,-0.3352629807,0.2366825177,-0.7894739035,-1.048871085,1.197457856,-0.9220387629,1.466262577,-1.693897388,-0.8823624643,0,0
2.050891376,0.9171591652,-0.4717050241,0.3802981666,0.8656853442,-0.23143892,1.060448567,0.307899717,1.045630298,0.6932764712,0,0
-1.586655406,-0.8420122538,-0.06140554274,-0.2325049044,1.317913209,1.412586157,0.3763730757,-0.3869477314,-0.4421433769,0.5003901181,0,0
-0.9186554146,-1.619176447,-0.7224499756,1.051721072,0.9690929546,-0.03759665623,0.2725305891,-0.6089999144,0.2629491339,-1.114511149,0,0
0.9977583657,1.730180037,0.5983023484,0.2795812214,1.558866829,-0.8435114766,0.8901013531,2.046338697,0.2960202009,-1.58434504,0,0
1.112573414,1.627431889,0.3048972908,-0.5980829276,1.427983723,-1.345421855,-2.555625832,-0.03319103193,-0.03668229718,-1.285162346,0,0
-2.240285795,-2.004239505,0.9082144539,-0.4035049843,0.08992133523,-0.8653178153,-2.198112495,0.7056811219,0.1760791286,0.008805324222,0,0
-2.514035501,-3.053582875,1.093149855,-0.120389023,-1.286486732,-0.08690561534,0.2533759789,0.4291733625,-1.30114156,0.5692279766,0,0
-1.147641474,-1.808762529,-1.039219578,-1.850810282,-0.4361869259,-0.1252299217,0.4841997158,-0.7035564382,0.3347352468,1.022657716,0,0
0.4617178761,-0.1356591797,1.479247854,-0.1123084292,-1.235449746,-1.128263637,0.1774791346,1.363921154,1.792870866,-0.8056465887,0,0
