feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
0.2670042624,-0.11026579,-0.5456794382,-0.8163908961,0.1440281404,-0.9624281189,-1.197221943,-0.8818353455,0.8214082316,2.291637974,0,0
0.1118711464,-0.03517178635,0.6868011228,0.07458314195,0.08102919013,-0.386418783,-2.435404848,-1.880211904,-0.1139367747,-0.406247877,0,0
0.715509938,0.5020300728,-1.568042727,0.8516176538,0.7704472046,0.2439855518,0.8267263609,0.1928091674,-0.9943157943,-1.110537501,0,0
0.8731050022,0.8427701483,0.3021045961,0.3768770704,0.1919678223,-0.4816281171,-0.5991720368,-0.4771480401,-0.26368237,-0.1976960263,0,0
-0.2771388091,-0.5946596704,0.8158922231,0.7738564886,0.3842057965,-0.7118865083,-0.453949583,-0.8107240946,-0.9302786085,-0.4483030796,0,0
0.3380067832,0.06969023881,-0.2093417864,-0.2741490952,0.3134930158,1.0341154,-0.5282039828,-0.3818436777,-0.1755205386,0.1033197403,0,0
0.01087156299,-0.338043695,0.3241724799,0.09495318524,-4.350285947,-3.260821825,0.03238000713,0.14079348,0.8640964229,0.2660251141,0,0
1.943740721,2.491793996,-0.1508672035,-0.5954671528,2.005721513,1.050711317,-0.7696370272,-0.940255932,0.03161454694,-0.2410700516,0,0
0.5746092179,0.2555354341,-0.7890895295,-0.2637882953,0.5399178922,1.177687833,-0.7804550478,-1.140384722,-0.4595266641,-0.7793961704,0,0
0.3264809581,-0.3764760156,0.4549354391,-0.03634749528,-0.1328428433,0.1111965444,0.3024186795,0.1486703148,1.267947355,0.3403291233,0,0
0.9836370294,0.4347735408,2.194830211,1.474888917,-0.4026943038,-0.8620527111,-0.5778251764,0.06520261585,0.002415139908,-0.02689028564,0,0
-1.194277615,-0.7104045619,-0.3594996842,-0.3456244875,0.008681455986,-0.4521538384,-0.8938285603,-0.4640661289,-2.779960214,-2.707611521,0,0
-0.295894384,-0.06310047889,0.2732127847,0.5226689619,0.955397645,0.9101442635,-2.185849339,-0.7795681654,-0.9962122005,-1.115927147,0,0
0.2932054048,0.3062053969,-0.05071027405,-0.03690748328,-1.336013252,-0.8412084343,0.2876120546,0.003448527236,-0.2307436891,-0.5207266096,0,0
0.3716912132,1.408783229,-0.1328931767,-0.7476342168,-1.356201199,-1.553854723,0.5540454431,-0.05163952715,-0.6190281796,0.02234698836,0,0
-0.4801066485,-0.08800521135,0.8391524,0.1910201165,1.542333435,1.332517347,-0.357573029,-0.4386853739,-0.732668947,-1.107866813,0,0
-0.3129469296,-1.342821895,0.2783398567,0.1554512791,0.4843651868,0.2785352681,-1.662792624,-1.175526647,-0.6719944954,-0.5029161785,0,0
1.375431669,0.7520802727,0.7190113018,0.06205109498,0.2349810881,-1.170926567,0.5479933501,-0.04896422787,0.2860085688,0.3426747747,0,0
0.1128928444,0.07355239552,-0.8784033155,-0.421462201,1.478118091,1.733285398,-2.515512656,-0.3352292569,-0.3223428222,1.130449855,0,0
-0.4732722283,-0.1407973425,0.1363787028,0.4045726877,1.161517989,2.039798277,0.5359085124,0.4968237704,0.1957344445,0.7130128362,0,0
8.556464709,7.020376997,0.4866396977,0.1963546637,0.8219617012,1.896225588,-0.08425135424,0.01739725623,0.003380549989,0.5850376644,0,0
0.1978371666,-0.5241921424,0.6867321751,0.8615730415,0.2432501123,0.7371031614,-0.06845685803,-0.8876045971,0.6479414677,-0.2605398818,0,0
0.2062882023,-0.1652077928,-0.6467093272,-0.9803937364,-0.6942382184,-1.293000813,0.6509073015,0.8418035195,-0.1150387001,-0.3171829643,0,0
-0.2218981514,-0.07712186294,-0.1306253315,-0.6142608387,0.2197195198,0.2597185148,0.6908412311,0.6988949544,1.172319246,1.125380222,0,0
-0.1607244528,0.5808290571,0.1802125413,1.317073865,0.5490820135,0.1943150886,-0.09136517819,0.5878651862,-1.62395351,-0.5926698887,0,0
0.7495665134,0.3477711489,0.3450782313,-0.5460011583,0.9576457686,0.6291463944,-0.7502306799,-1.163983547,-0.1394623078,0.5850971839,0,0
-0.227325319,0.2938319663,-0.2767692085,-1.661135533,-0.4905079207,-1.187301206,-0.9745529287,-1.090480619,0.2903197342,0.368478705,0,0
0.5522530818,-0.02547068319,0.1852770746,-0.5233377533,0.9609923737,1.044481382,-0.4783623042,-0.1711870299,0.7567591135,1.046497647,0,0
-2.114194337,-2.116380982,-0.8688204395,-1.281857177,-0.4758832015,-0.3274714695,1.143049563,0.8948081506,-0.4958727036,-0.6907826582,0,0
-1.425369944,-0.7266897725,1.402471572,1.3786311,1.205824217,0.9242312627,-0.09115384626,0.1477320224,0.7506217917,0.02271981786,0,0
-2.389344218,-1.450363801,-0.7127390987,0.06869148188,-3.168690883,-2.360122357,1.537653645,1.542385937,0.392893978,-0.1609354454,0,0
0.08515261869,-0.009618144434,0.6036390811,0.439753152,0.03928896525,0.713601777,-0.611301651,-0.4876582316,0.2126858659,0.2538545487,0,0
-0.1290341354,-0.9814042399,1.464539375,1.57552349,0.1339575171,0.3900370229,0.3018340257,-0.2489483192,-0.6014324983,-0.7832554964,0,0
0.2975035971,-0.5780398338,1.578433334,1.41633591,-0.490895306,-0.07125012314,-0.1802764199,-0.6540982919,-1.012854274,-1.999444515,0,0
0.9110333277,1.034125182,1.131685382,1.408713182,0.8941448599,1.551700914,0.8592395473,1.02350284,-0.2579260887,-0.02058165802,0,0
0.4933517686,0.6311719221,-0.5773376082,-1.544628352,-0.5929672846,-0.5369790415,-0.2386659174,0.7530687287,1.641628972,1.533317365,0,0
0.6250938232,0.6986982031,-0.0877810071,-0.2830028765,-0.2188757836,-0.02206826239,0.6246980431,0.08664588402,-0.6771592751,0.4108011196,0,0
-0.7349187264,0.09817697255,-2.17446785,-1.705773459,-1.185904496,-0.539509686,0.2417233633,0.4344278535,-0.289494951,0.04082697541,0,0
1.216888152,1.035916681,0.0479143526,1.783144503,-0.5568268804,0.6488584923,0.231259809,0.0589523549,-1.321662928,-0.9455857505,0,0
0.1892650797,0.02288241524,0.3529104531,0.7650682033,-1.653115377,-0.9687356775,0.03527196961,-0.6384232544,0.1755111411,0.08841551394,0,0
-0.004555380032,0.8295035425,8.546220099,6.05141682,1.255274646,0.6209508892,-0.2400699968,-0.4359768869,-2.099991953,-1.706977644,0,0
0.1367295561,0.8068165964,-0.9976148997,-1.221531127,0.04155695208,-0.7489542577,0.6456821305,0.9392424075,-2.083601403,-1.701244648,0,0
0.3162243356,-0.7347615797,0.5125686346,-0.09958086833,-2.916267093,-1.936649501,1.381927291,3.339091929,0.3445906953,-0.2037385733,0,0
-1.150318191,-1.019224381,-0.02903205893,-0.9060097325,0.1782798821,-0.1161142002,-0.09866303511,-0.2852093148,0.198073968,0.4581212379,0,0
-0.005589682709,0.1447056078,-0.3481402465,-0.01016351404,-1.647534838,-0.8020890476,0.1430674398,0.1805539387,0.1048189377,0.5809192968,0,0
0.3590103302,-0.004784972146,-0.1948845965,0.5248135424,0.5288423543,0.6104984065,0.08453836714,-0.9443360802,-0.4175621448,-0.6169459601,0,0
4.012216455,4.488011701,-0.0934047922,-1.08559939,-0.06259675788,1.503693679,-0.05172525386,0.5879862689,0.7470238445,0.2400244088,0,0
0.03346218277,0.4250313971,-0.3955044663,-1.12445817,-0.335335006,-0.2989584625,-0.2485590833,0.5281535653,0.9903452452,1.296209906,0,0
-0.2336261804,0.4755777513,-0.3660046198,-0.3998928896,-0.05813029668,0.2595031554,1.286569036,0.5394522274,-0.752389877,-1.057838253,0,0
-0.4348303975,-0.2003765596,-0.4578994683,-0.4080921029,0.001300210977,0.005742359662,-0.4258467623,0.6439873303,-0.09711076794,0.2030010142,0,0
-0.1238894704,0.5112003398,0.5668141509,0.3598088338,-0.6708861807,-1.046148034,-1.41515596,-0.8232276193,0.6559055088,0.303355892,0,0
-0.735401205,-2.286878152,-0.01086732479,-0.9763976319,0.1399109914,0.5641420513,2.076984109,1.921061268,-0.0585344427,-0.7350979748,0,0
-0.03750672454,-0.5048705875,0.008655437712,0.190793496,0.2634963607,-0.1448410272,-0.4560291867,0.3460529711,-1.33246467,-0.9882862555,0,0
-0.3812293157,-0.7198199257,0.1915050151,0.8903819338,0.01960754257,0.03480877069,0.5194725737,0.8533435187,0.1221763946,0.4391600725,0,0
0.6388182451,0.8086491523,0.07902754481,0.08001333508,0.08700421198,0.4460719709,-0.9964043526,-1.190667295,0.1543922919,0.0820853003,0,0
0.6540150986,-0.4686920667,-1.92235678,-1.578349737,-0.3508343775,0.251005625,0.4466024129,1.20447469,-0.388574109,-0.04119517859,0,0
0.6472944068,0.4568809326,6.656013626,5.350772902,-0.2335909271,-0.8462385466,2.485501758,1.69177367,-0.1829456532,-3.175395713,0,0
-0.3024387457,0.7902775868,-0.3650311041,-0.07639609163,0.9121045473,0.1430257182,-0.9787065392,-0.4766959382,-4.154361026,-3.217594423,0,0
-0.1440086354,-0.2490476997,-1.226223425,-0.8264162173,0.7479425966,0.7170781129,-0.2463782578,-0.2221900988,-0.7778760703,-0.4779795488,0,0
