feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
0.2712249555,0.8177781222,-0.2740755056,0.2359741678,0.06707989491,-0.7153674848,-0.1163770965,-0.323509372,1.109002524,0.7691171738,0,0
0.7778041662,1.201104939,-0.4325706241,-0.7562584577,-0.6799782219,-0.7086275398,0.8107880924,0.7913250561,0.1808771362,0.04042754427,0,0
-1.195139555,-0.4927066237,0.2070362492,0.04454938128,-0.1372097037,1.40511305,-1.239464364,-0.08218825789,-0.6729465417,-0.2182381925,0,0
-0.7202929305,-0.8093006285,0.5193068422,-0.9853500387,-0.3672283137,-0.2718535967,0.2676007304,0.1190813937,1.263585444,1.375133609,0,0
-1.400339036,-1.931606615,-1.872050143,-1.57093087,0.6770070729,0.4000897335,-0.4522016997,-0.1220373937,0.3195429497,-0.3542335405,0,0
-0.1339262548,0.2282917373,-0.8835779409,0.1685755551,0.7989641504,-0.5241118469,-0.4635234097,-0.3760925567,0.4260159152,-0.4755910613,0,0
0.653908756,-0.3544854381,-0.5787997906,-0.4725630766,-1.373548868,-0.6942859181,0.9341886868,-0.08728912669,0.01213332684,0.2700527437,0,0
1.15037738,0.9784303503,-0.7711063964,-0.4628220825,-0.7601723072,-0.5882985882,0.7486558896,-0.3131110648,0.6558066597,-1.094525047,0,0
-0.6275834759,0.1046094649,-1.698661246,-0.5592057351,0.3299476136,0.2602022749,0.5944449363,0.3902660967,0.7426432321,-0.05204237834,0,0
-0.1937350141,-0.5028637962,1.517417241,1.496903649,0.2225934906,-0.8919726251,-1.262250401,-0.953346268,-0.6351160099,-0.2157121275,0,0
-0.5223539614,0.9712446998,-0.1154636993,0.726591552,0.7359090037,0.630490008,0.7882547884,1.336730979,-0.3990233152,-0.360393548,0,0
-0.01665060216,0.8446997516,2.034308878,1.612554099,1.248819216,1.344792794,-0.6517941154,-0.6972795242,1.674761164,1.471060246,0,0
0.5956639052,0.2416478528,2.013781947,2.231746534,-3.695432205,-2.569307882,0.3664889116,1.86140117,-1.3243238,-1.684705182,0,0
-0.07238001068,0.5285491411,0.2169755601,1.506323338,-0.1364618856,0.4475979954,0.9175118978,0.3677628996,0.5067187715,0.04571368502,0,0
-2.058062219,-1.020933836,0.2327489178,-0.3004144332,-0.9081961149,-0.459697678,0.05826107169,-0.5772528378,0.2396851847,-0.5208611893,0,0
-0.01813622085,-0.6004624279,0.4689604017,0.247646518,0.01952087546,-0.429040076,-0.6613187087,0.1263107213,-0.1840640979,-1.055285727,0,0
-1.79067333,-2.229145844,1.004522546,0.8963630206,-0.6517972128,-0.878865497,-0.9857584657,0.06853423,-1.745307804,-0.975245987,0,0
0.3013585138,0.5930361496,0.4372170365,-1.311380597,-0.2659953943,-0.04768316458,-0.4513164776,-0.3113148596,-0.3059629539,0.1379002194,0,0
-1.739159869,-1.925401169,-0.1868392544,-0.5953146371,1.096156156,0.7354974337,-0.05225021548,-0.1429263177,-0.99222324,-0.414063933,0,0
-0.5388763915,-0.5211138476,1.725806263,1.58021891,0.09783936779,-0.1176435932,-0.5618001856,-0.8687759201,-0.8120192931,-0.818468254,0,0
-0.003717754755,0.561141774,-2.543449394,-2.411492819,-0.2053312861,-0.6263954719,-0.08173191212,-0.1807735404,0.5849723539,0.4529495125,0,0
-1.643320092,-1.47104089,-0.9951850541,-1.010476082,-0.4819362588,-0.3861661575,-1.397453035,-0.3181403971,0.3154136666,0.09123114236,0,0
-0.9391756284,-1.433465371,0.9560585625,0.9500919675,-0.3079046428,-0.1851081581,0.8295418002,0.7670032301,-0.6829128136,-1.883596515,0,0
0.6444825275,-0.4141182555,-1.205268569,-0.9614141016,-0.6563374789,-2.476087463,-1.050630775,-1.148564349,0.5726956923,-0.01134082726,0,0
0.659810959,0.8078951465,-0.1350299103,-0.3305739322,1.13579259,0.7827624245,0.06392641548,0.5219275896,-0.06298998541,-0.07528943042,0,0
0.3225138048,0.3079068759,-0.2811588741,-0.4364977682,-0.3265458585,-1.64547169,-0.1163817082,0.2752404393,1.137605619,0.507460137,0,0
1.054219465,2.616932803,0.4611735804,0.7052040266,0.1345740011,-0.6941506996,0.914333556,1.202304342,-0.2286994272,-0.4851038526,0,0
-0.1343610669,-0.2898852284,2.139381986,1.428220096,0.1279291274,-2.147424335,0.2244790894,0.08966184403,1.077161585,0.7874453371,0,0
-0.1005497573,0.5062588793,0.5362432983,0.3033540785,0.05842241923,0.2572263051,1.220976203,1.003384678,-0.737983613,-0.5349307592,0,0
-0.160316676,-0.5440559493,0.03995839934,-0.1102446918,-1.115484577,-0.4405963914,0.1064815535,0.3009026807,0.3736542428,1.098290069,0,0
5.280430085,2.61389563,0.1762228339,-0.594649263,-1.432486358,-0.9664083515,-0.536867741,-0.2343326296,-1.304543015,-1.829968342,0,0
0.08019442541,0.05596368774,0.1082642215,-1.961629337,0.6121269062,0.05337731049,1.353632435,0.5738726548,-0.2869340626,0.4772833301,0,0
-0.3709414402,-0.0007674810704,1.491112442,1.706372399,0.6460073433,1.953329909,0.2198158681,1.041678311,-1.123984507,-0.9950383783,0,0
0.4866469532,1.109937136,0.7801535397,2.251697581,0.9199776836,2.009200825,0.352371953,0.2213135862,-0.1685473462,-0.5516527336,0,0
1.767465769,0.7446937243,-1.227945632,-1.106244991,0.5169959715,0.6968288799,-0.7820625846,0.3236756837,0.3085473308,-2.002057256,0,0
0.1425631984,1.082637814,0.7879500845,0.5279246684,-0.4562584743,0.3075017458,-1.314955065,-0.7885086947,-0.5355343118,-1.143438785,0,0
-0.06897824991,-1.2015783,-0.0344267463,0.531499195,-0.2868360335,-0.4683598067,-1.143331031,-1.017860336,0.177885539,0.3696833501,0,0
0.8833758621,0.9401567691,1.186027535,0.7210062298,-3.185490725,-1.594263152,-0.1220524907,-1.493536848,0.8994989211,0.2887686931,0,0
-0.3307830304,-0.4628451056,0.2393483129,0.2820204402,0.9672973992,0.9766931704,-0.3265835653,-0.3920946111,0.5248762211,0.02973169476,0,0
-0.5344105996,-0.4359868489,-0.08316602278,0.1241441773,0.1565658608,0.4775318035,0.3186162047,0.2600716895,-0.2777012175,-0.6473799181,0,0
0.9245211801,1.293567388,0.6790478557,-0.2514611338,0.4663060867,1.8103844,-0.2862095907,-0.6920624222,0.5748894648,1.220494325,0,0
0.07267221615,0.1198546265,-0.5088875737,-0.3916637812,0.5731492178,0.8801435732,-0.376805365,-0.3939196083,-2.129884776,-0.8893243111,0,0
0.3168276739,-0.782120616,-0.4048210322,-0.4588615069,-0.2394956639,-0.9052447591,-0.2082442667,1.096779214,0.1329344724,-0.3560664493,0,0
0.6054313862,0.3989231949,0.2126268254,0.003910478787,-1.289677692,-0.6872717434,-2.011558841,-0.7865966481,-0.4862494195,-0.4514457012,0,0
0.06467792905,-0.4135919935,0.314530042,0.1986895971,-0.7124294235,-0.3283234622,-0.8134521359,-1.130861216,-1.695510287,-1.304471527,0,0
0.2365945415,0.1350259443,-1.059755951,-1.286095264,0.216260385,0.6719775735,0.1890086361,-0.1881208223,-0.7450338791,0.06640836095,0,0
0.5496471132,0.5587727688,0.4797380866,-0.1772432118,0.6208106821,0.1620186953,-0.9662724895,-0.4641764809,0.1632022909,0.1086562346,0,0
-0.7321906123,-0.6579449936,1.197027941,0.3067375011,0.003656937754,0.01491630367,-0.1803964223,0.816802348,-0.9359300418,-0.8000116295,0,0
-1.518834627,-0.9700620612,-1.064161486,-0.9999271576,-0.5512296505,0.09546406754,0.3855066688,0.2797305002,1.582619614,0.9079087425,0,0
-0.5723957758,-0.3567081307,-1.023234752,-0.6941278212,-0.5031813413,0.4242451205,-1.397723003,-0.8122042178,-2.126611104,-1.729703821,0,0
0.3572420477,1.275975438,-0.2510020468,1.519245536,0.9287768693,1.251152148,0.7007687398,1.149337906,0.5021682733,0.2951301043,0,0
-0.5065600731,-0.2850023085,-0.5831537774,-0.09188689746,-0.2793406182,-0.6819365061,-1.137005361,-1.557956694,-1.697902514,-1.776431085,0,0
-1.205896004,-1.028781478,0.1585353722,0.3596037909,0.1466208526,1.297623673,0.0571245694,0.1432301475,-1.898972017,-0.6330345246,0,0
0.07193135743,0.06528532775,-0.5140433574,-0.2874343717,-0.605144567,0.292117707,0.4260313685,0.962607765,-0.0976440674,-0.1271807496,0,0
-2.008724587,-1.658059568,1.423585786,0.09460397856,-0.3268826783,-0.8575113777,-1.768136094,-0.9335167557,-0.8224826223,-1.085298872,0,0
-0.1408673058,-0.2018573161,0.3206301753,-1.157781783,-0.3328413828,-1.433046261,-0.6640239928,0.03081781468,-0.1277889359,0.4178260748,0,0
0.2414618671,-0.9464445102,-1.089971335,-1.07451452,-0.344304295,-0.6427986862,-0.8859793415,-0.7255223305,0.882222786,0.645466758,0,0
0.6484745011,0.07232064231,-0.4563360148,0.2027496497,0.1303457825,0.3117950004,-0.7321436089,-1.181773922,0.4051981061,0.1567903323,0,0
0.1521157393,0.1913118791,-0.2485401409,-0.351182961,-0.839937183,-0.1034352856,0.4437439993,1.180530911,-0.9414870653,0.02620404627,0,0
0.6428114829,0.9821816305,-0.2432108644,-0.2412112118,-0.9521902791,-0.3614351503,-0.3997673667,-1.319995332,0.4357206478,1.009591448,0,0
-0.2027727521,0.490636322,-0.3237389394,-0.4900376894,-0.5455238091,-0.6230978694,-1.459347728,-0.4350807566,-0.8328188227,-1.878849424,0,0
-0.7591062861,-0.2439197515,0.004313638376,0.2997023144,0.6008147396,0.4386976937,1.224148059,0.7923711081,-0.5545696569,-0.8894001327,0,0
-0.157009895,-0.5101617698,-0.1168311248,-0.3043742379,0.3602883473,0.3879145963,3.229555636,2.453538494,0.2912400743,1.136185427,0,0
-1.593725328,-0.8478882787,-0.6279543886,-1.182430456,-0.7142988563,0.5241551989,0.2378760259,-0.04990223141,-0.2064304921,-0.4755058062,0,0
0.276415509,-0.3742432439,0.5253934714,-0.07311142259,-0.3805892501,0.7621979282,-0.2088045931,-0.5610244058,0.3171486688,1.330025934,0,0
-0.5315980781,-1.108395361,-2.42132353,-1.960999784,0.9281518784,0.07051702807,0.501220008,0.3565547123,-0.9790395543,-1.450081371,0,0
-0.4150936483,0.09991004436,0.1684833939,0.1871520939,0.3638024003,0.751827274,0.4897147995,0.07515256838,0.8330022631,0.4966664141,0,0
-0.4111115784,0.3273656739,1.428740679,1.454043803,-0.03217969852,-0.6502953408,0.2664114063,0.1671669927,0.5492946196,-0.1387021121,0,0
0.09426945657,0.1025697473,-0.7181112783,0.04509660269,1.270500696,0.549087112,-0.3413199585,0.08496621027,-0.3384125795,-0.343191912,0,0
0.4250784044,-0.4667800545,-0.3986962574,0.1703538699,0.1469523767,0.3546259195,-4.742837447,-2.533425779,-0.6948365464,0.1484504437,0,0
1.308397923,1.697546039,-0.520851307,-0.5624190175,-0.03703832165,-0.4200973164,-0.2303010908,-0.4553501586,-0.7682901953,-0.7510694097,0,0
0.9411516559,-0.6901237829,-0.4860346517,-0.8208654469,0.08675873944,-0.2982678922,0.3373857049,0.5037329902,0.9439227452,1.08012203,0,0
0.5726435565,0.5664148528,0.4485400241,0.7921829906,0.6893742969,1.104082251,1.171902111,1.260117773,-1.135817594,-1.260741041,0,0
-0.40045422,-0.5823390814,0.6198256209,0.7520957655,0.7795510531,-0.4708117779,-0.216370112,0.3991150741,0.3172072069,-0.498774156,0,0
