feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
1.771907625,0.9321485809,-0.6351263391,-1.126958542,-0.1074311067,1.086274352,-0.6243107494,1.437151429,-0.5539155908,1.074506918,0,0
-0.09728199671,1.308684411,0.1655127579,0.1636080551,-0.49606552,-1.644032291,0.2692576519,0.3222920855,0.3394697508,0.1868691343,0,0
-0.4796000033,-1.191956278,0.2253925828,-0.3727544311,0.495756484,-0.3018096443,0.5423507909,-0.4424476902,-2.921136365,-0.4863436045,0,0
-1.935887073,-2.328476533,-0.8995693219,-0.06169133425,-0.3843579262,1.964525133,1.001744488,1.467564977,-1.860503732,0.5706651969,0,0
0.7078854404,-0.7778266717,-0.8305752029,-0.9604589106,1.58725436,-1.430050202,0.724027235,-0.09258483294,0.7967297806,1.180394927,0,0
1.109060311,0.5091700802,-0.2633345963,1.253524249,-1.10826505,0.4706324868,1.251256261,-1.394880354,1.12999807,0.7993657881,0,0
0.5599667719,-0.07555092874,-0.6659920026,-0.4196293317,0.4807205096,-0.08318144323,1.16847317,-0.4235104047,0.6073369192,-0.6111649585,0,0
-0.2812933996,-0.3681200642,0.8250376657,0.2505912135,-1.995480952,0.4501596302,0.2257392298,-1.430368973,0.4568119809,-2.856769724,0,0
0.7793331241,0.7842665425,0.7692123304,0.6634231319,-0.1033148032,0.4722746885,-0.1879017218,-1.168955713,-0.3480233522,1.723610057,0,0
-1.964124661,-1.855430922,-0.3980988336,-0.3174901098,-0.3697718979,0.212383897,-0.3732551725,0.4467490873,-0.9351254628,-0.5100797491,0,0
-0.4064284079,-0.3578702939,-0.5438684752,-0.1946432596,0.343622503,1.625809448,2.035347506,-1.005414644,-0.4268989982,1.254339124,0,0
1.218782609,1.0430529,0.3942699487,0.7532911253,0.8564421471,-1.028160195,-0.2113010188,-0.5607581866,0.3140968692,-0.5665051087,0,0
0.593481839,-0.2046190016,1.402534809,0.4402678737,0.3590708267,-1.376611206,0.9060204718,0.5429254061,0.9771378435,-0.7950294868,0,0
-1.586135283,-1.407848245,-0.6610573128,-0.2838158071,1.209480566,1.507498918,0.3212002438,-0.4213059295,1.421291104,1.084773668,0,0
-2.013502244,-1.737027728,-1.358271897,-0.2499563057,0.06855353494,0.8792060291,-0.9589156946,1.621268591,0.559207421,0.6121293304,0,0
1.317280901,2.189900456,0.6091855864,0.613156958,0.3070175586,-1.117557523,1.164598241,0.01595119164,-0.04419019005,1.369037621,0,0
-0.6100313741,0.3290997377,0.2703460307,2.797344236,-1.691763592,-1.897559754,0.04918525816,1.761514612,1.8012328,0.5402219009,0,0
-0.7099158442,-0.2303021339,0.3380055505,-0.1331486111,0.5184800966,0.4208456986,-0.5351041556,-0.8042525532,-1.468870259,-0.7672125232,0,0
-0.4596952185,0.2896838822,-0.0274084081,-1.716492604,2.149802466,-0.2593389139,-0.4474265752,-0.04518068923,-1.302571616,0.520741758,0,0
0.1206557948,0.2338484273,-0.9815350405,0.6862844693,-0.5299923551,-1.121600045,0.7826102687,-1.423557041,0.6961943524,-1.0097048,0,0
0.2082442547,1.199751759,1.432250207,-0.1943445433,-0.3626296882,0.7489540883,0.4121091687,-0.250292205,1.079815217,1.35344626,0,0
-0.2363776088,1.380907066,-1.212411843,-0.4423780298,-0.5929701184,-0.5293057514,0.4053834795,0.8407347947,0.2003395786,0.3045429877,0,0
-0.6658077043,0.8660206798,-1.091277516,-1.610308136,-0.5283228702,1.113594207,-0.3193830558,-1.325733864,-0.02491216913,0.6765791361,0,0
-0.06321237667,1.063118309,-0.5145014111,-0.3687992955,-1.126119935,0.8747580839,0.4110540719,-1.333938926,1.112154176,-0.192512171,0,0
2.21566773,1.247882909,0.08610947865,0.1797094907,0.9038942112,-1.105996429,-0.4794362548,1.171326582,0.5622600605,0.3355356744,0,0
0.8354048168,0.7183943562,2.146255298,0.02493817479,0.6554177719,0.6020871237,0.5614000296,1.39858583,0.8400209362,1.086004158,0,0
0.9362836759,-0.2652165628,1.707334805,1.571193486,-0.281282295,0.04771566906,-0.282572459,1.210266277,1.306130829,0.2760395435,0,0
2.645628641,1.416667734,-1.468996431,0.5137773491,-0.5366345774,1.272821437,1.671160533,-0.7698308029,-0.728270124,-0.8588106435,0,0
0.4154510948,1.349945929,-0.334127194,0.2793194275,-1.691429815,-0.2656013171,1.675512008,0.1972092352,2.343887162,0.02205974316,0,0
-0.8815892641,-0.5506474972,-0.2471722497,0.5146796268,-0.7462923099,-0.180380338,0.4970502005,0.03477448654,0.1785077311,-1.15227893,0,0
2.191858019,1.636107088,-0.05147687302,-1.153433755,0.4341959524,1.468370355,-0.3158870294,0.329660069,0.2613341075,0.5772109177,0,0
-0.7424541618,-1.787260056,-1.431995634,-1.082244025,-0.2543829047,-0.2271983935,-1.988947388,0.4534986889,0.1963596208,-0.1623781561,0,0
0.4388997572,-0.4189624832,1.399061896,0.4517021053,-1.281286254,1.148749633,-0.4200109342,-1.195863607,-0.5048060651,-1.108840759,0,0
-0.6218659224,-0.1691714187,0.760226957,-0.9234777201,2.168589061,-1.153735388,-0.02120582608,-0.1106173495,-0.1601169591,0.4574485768,0,0
-0.7459689216,-0.644025581,-1.71687375,-0.7097904434,0.223031048,0.1760941927,1.474249427,-1.00950827,-0.07335260276,0.5783822809,0,0
