feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
-0.1590860161,0.5524992134,0.5338928758,0.2971801762,0.1408319902,-0.6400946065,0.04118340558,-0.1714550046,0.7655797355,1.522274392,0,0
-1.487260276,-1.927916224,-0.8057705387,-0.4795864081,-0.2992597877,-0.3599284897,-3.035953082,-2.721148068,-1.753306955,-2.129048368,0,0
0.1555082583,-1.038005902,0.9323042792,1.734416916,0.8494566279,1.071270138,-1.204541437,-1.495961753,0.07327183484,1.22776633,0,0
-1.48519909,-1.025380246,-0.137542433,-0.1332159011,0.2487184331,1.584444693,-0.0198571765,-0.5975354673,0.1251732108,1.019320522,0,0
-0.05756813152,-0.5286485594,0.2835599108,0.2957199513,0.9231859081,1.257516372,0.5270151082,-0.1381202866,1.418937883,2.383332277,0,0
-0.3489396945,0.5644523227,-0.8026635313,-1.684838553,-0.1636949422,-0.2003620091,-0.2756120084,-0.9935442915,-0.2817902737,-0.8504010481,0,0
0.7540744321,0.7983437706,-0.7871979092,0.5394781608,-1.640781931,-1.199847661,0.2100187718,0.5710273627,0.05690195029,-0.02765774893,0,0
0.3573797451,-0.3118310489,-0.2454533157,-0.3007814131,0.6648613083,1.519310424,-0.423468985,-0.7486370552,-0.05389795388,-1.403535776,0,0
0.5511793412,0.5161610442,-0.4518130631,-0.9976046555,-0.127470188,-1.198996378,0.0338812628,-0.697573188,0.1889257753,1.867790804,0,0
-0.6252663252,-0.4877293103,0.5939670624,0.8690650213,0.04816766568,-1.176804498,0.9437469068,1.342317789,-0.9209893917,-0.151684669,0,0
1.872029708,0.2728859315,0.3049215511,-0.2546031751,0.8863237686,0.4082126133,-0.6715721465,-1.45688901,0.522864501,1.735956065,0,0
0.6476552448,1.407346085,0.3229811904,0.2227920039,0.4425809472,0.8962681547,-0.5168349535,0.169903931,-0.1015143093,-0.2013020669,0,0
-2.454002117,-2.674311731,0.8397768119,1.37239531,-0.2978349692,-0.1829828642,0.7342073063,1.173216292,0.8427596649,1.818713134,0,0
1.000697671,1.173295386,-2.504753284,-2.177287074,-0.2695997609,0.6518650017,0.9436874818,1.707891521,-0.2739448766,0.2581322478,0,0
1.103268289,0.8314715999,-0.0188702757,-0.2125906401,-1.086488919,-0.6642067396,-0.616346408,-0.04533882215,1.155631749,0.3252693166,0,0
-1.211212267,-0.9238206641,-1.342217873,-1.057845782,-0.297949617,-0.2146733449,-0.6597754768,-0.445574353,-2.151726288,-0.8912246524,0,0
1.709867062,1.498416451,0.9562423725,0.3588476113,0.3055544299,-0.09048870942,1.061031585,-0.2410191653,0.7535910093,-0.3185898375,0,0
-0.3959558247,-0.8007206796,-0.006232820895,0.6147962048,0.1755005303,0.9742882446,0.1677684294,0.3857073966,0.2847765481,0.8932018552,0,0
0.1533863141,-0.5072160546,0.6126156505,0.7112983824,0.5628614252,0.5181003933,1.319222215,0.8928340755,0.7071003994,0.586417732,0,0
-0.1819567031,0.4859685007,-0.1792469684,-0.06268756579,0.07056740139,-0.7644058123,0.2140861276,-0.3897198711,1.27457821,0.9859954149,0,0
0.9092863783,0.2464032924,1.507690369,0.7965956775,-0.5824695444,-0.001601388044,-0.9185613304,0.2130605439,-1.562109318,-1.329023947,0,0
-1.455839465,-1.315350181,1.426690455,1.158008221,0.3343220437,0.5340107935,1.645643633,1.348101329,0.8334927718,0.3964224903,0,0
0.5584236724,-0.4620913735,2.586631597,1.931423982,0.7585092143,0.424440726,0.8166743454,1.114398604,0.7798420149,1.634020918,0,0
-1.148827271,-1.162605173,-0.4632216664,-1.098835768,0.8011982309,0.4663043351,0.6680456404,0.4914870562,1.370045625,1.211040168,0,0
-0.09997774593,-1.333665246,-1.255910533,-0.7237518117,0.9259325928,1.129418613,-0.2175236448,0.3495893441,0.8027027543,-0.37111545,0,0
-0.05526844562,-0.9493236166,0.2325238527,-0.7008318335,-0.940533762,-1.718306563,-0.3335723105,0.5159491272,-0.7736085139,0.2900532767,0,0
-1.019093236,-0.3167376614,0.6370609218,-0.1198703877,0.8715914502,0.05995490878,-0.9942914855,0.04171390762,-0.5099604255,-0.6697053618,0,0
-0.7670897091,-0.5401774627,1.122270762,1.563981742,-1.22267352,-1.038949976,-0.4149355558,-0.2963511097,-1.063022119,-1.499444564,0,0
