feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
-1.640546148,-2.548794098,-0.5143146033,-0.3581359437,-0.5927222064,-0.09514011428,1.924113878,1.578397694,0.7484521361,0.7178797997,0,0
1.559355312,0.2056451235,-0.5350897264,0.4093708422,1.072398183,1.085831544,0.8793311146,1.003286031,-0.6515017694,-0.2221092952,0,0
0.2387324972,-0.4747297043,1.583159705,0.727827788,0.9192194933,0.7296358978,0.09385045039,0.7304788373,-0.6227218817,-1.601902991,0,0
0.5306050452,0.676723302,-0.3363916545,-0.233934041,0.9961048813,1.360153644,-0.01661803279,0.5534094227,-1.691261447,-2.52631138,0,0
-0.9041110668,-0.5177759171,0.6135648925,1.622297818,1.992386762,1.074453314,1.524062065,0.5964498257,0.5417640349,0.8703378948,0,0
-1.288352637,-1.525157474,-1.713819852,-1.744737407,0.6744691081,0.7123930281,0.1486604974,-0.09827302824,-0.03264818647,-0.4403077763,0,0
-1.68867827,-2.645177687,0.6793467855,1.088808875,-0.1186230102,0.1380744193,0.4183212957,0.2271207261,-0.6103095765,-1.810306357,0,0
1.787553659,0.1366801751,1.823660166,2.597589182,-1.710997986,-1.565311883,0.9201908388,0.2755089774,2.922710391,2.296859054,0,0
0.2240311032,-0.09852526092,-3.881963267,-0.9705715385,0.4845480854,0.5668221319,2.146125656,1.65774327,0.07189134067,0.5086534759,0,0
-0.7600587765,-0.02357841044,1.049715621,0.5933169573,-0.7988784712,-0.5742281227,-0.1055263633,-0.009790543596,0.3166503411,-0.2450397547,0,0
-1.884982327,-1.546495695,-0.5009529874,-0.5466261377,-0.9667766061,-0.280791808,-0.9918369564,-0.8758830884,0.1937552559,-0.2405714979,0,0
-0.9071825761,-1.048357574,1.124574096,2.102012506,0.3309970489,0.07271085835,-0.7822059594,-0.4348840954,-0.3535927851,-0.8153360202,0,0
-0.4886307865,0.680210625,-0.2252181362,-0.1880147741,-1.535374328,-0.7134542459,-0.8035083612,-0.6729024125,-0.3401084223,-0.08067686504,0,0
0.446086878,0.2143757143,1.627764644,1.108117014,-0.1965288832,0.1562960135,0.393177779,0.2943638715,-3.11160092,-3.170867146,0,0
0.1984272308,0.9117357752,-0.0712594126,-0.04474103346,0.3392343478,-0.07452550797,-0.5933317523,-1.193528556,-0.2374761392,-0.3478156765,0,0
0.7084735092,-0.09926186045,1.775981918,2.467870482,-0.8877538692,-0.7144708598,-0.5270727597,-0.1503779163,-0.2983258145,0.3606311892,0,0
-0.001498097351,0.3460269725,2.771966389,2.809646189,-0.02304463536,-0.07865535145,0.0886502352,-0.02777191013,-1.215662353,-0.9303654768,0,0
-0.7304519684,-0.5413014331,0.3713315546,-0.2086519218,-0.8163874132,-0.1570782036,0.4085881589,0.2521728828,0.5159735691,-0.03956993842,0,0
-1.15688819,0.03916620679,-0.9065496196,-0.8984335217,0.5233757804,0.1324520171,-0.1469319409,1.455133646,-1.044743653,-1.599259433,0,0
-0.5890121811,0.3182905313,-0.1918925354,0.1034284713,-0.867318194,0.4034403086,1.171504975,0.04826592633,2.256124847,2.494884014,0,0
