feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label,is_test
1.036484272,0.3453311108,-1.381598271,-1.366962185,0.8561148672,0.3364701666,0.9999162481,0.4037534695,0.04395766715,-0.6184548227,0,0
-0.8369841194,-0.4585320929,1.96201682,-0.9196916497,-0.0363814334,0.5286997641,-1.723205007,0.09581917553,-0.5715559053,1.166825716,0,0
0.2005045992,0.5610937063,-1.111369095,0.4478957428,-1.906383043,0.8251450257,-0.3110555745,0.3890994814,-0.9642371734,-0.1994087308,0,0
-1.468021837,-0.9682500656,-0.6060049892,-0.2100593821,-0.9553165976,-0.513856657,1.415935174,-0.8209830626,-0.3462977979,-0.2321748269,0,0
1.989191714,1.26062308,-1.078713902,-0.2462157149,1.710501995,-2.087939138,0.03540636995,-1.009501413,-0.2259405362,-0.07767658803,0,0
-0.625355183,-0.5007234213,1.224637968,0.5743138763,-0.5093515215,0.03342101853,0.2320021627,1.54761076,1.207475536,-1.217262138,0,0
0.03505510282,-0.7850333463,-0.1201550587,-0.2848867094,-0.7865203423,-0.5063588919,-0.2324408312,0.1505838682,0.3235715096,2.02705398,0,0
-0.1886036216,-0.6099904218,-2.085712837,-1.485817846,-1.971173739,-0.991218951,1.156350731,0.2791458925,-0.5552346262,0.4017503294,0,0
0.264789598,-0.8103854038,-0.262967431,-0.5863759006,0.06009098984,1.425662956,-2.506520555,0.1048735909,-0.7028349449,-0.1199155601,0,0
-0.06308561076,-0.2981915713,-0.2164332027,0.2523564803,-0.1926796403,0.7166560123,0.07688627649,-0.7913664189,1.669881203,0.4108073808,0,0
-1.975122292,-1.427399328,-0.562928881,-0.6779291424,-0.4961440112,0.09657239459,0.01223301787,0.5624220526,-0.4480630535,-1.785981393,0,0
0.2072167804,0.02586370076,0.408863436,-0.25903766,0.323186416,-0.05370883084,2.139638943,-1.147880778,-0.2563407597,0.3006602216,0,0
1.245225486,0.6609311356,-1.581492752,-0.3601054528,0.4192242897,-0.5970501976,0.4407858451,-1.52510112,1.577933022,1.773147719,0,0
